Absolute Time,eta_hat_psi,eta_hat_x,eta_hat_y, eta_tilde_psi, eta_tilde_x, eta_tilde_y,nu_psi_hat, nu_x_hat, nu_y_hat,eta_mpsi,eta_mx,eta_my
3572767122.455061,0.000729,0.882686,-0.398788,0.000022,0.001895,-0.000023,0.004283,0.365313,-0.004763,0.000751,0.884582,-0.398811
3572767122.465060,0.000772,0.886345,-0.398833,0.000022,0.001897,-0.000023,0.004305,0.365682,-0.004784,0.000794,0.888242,-0.398856
3572767122.475060,0.000815,0.890007,-0.398878,0.000022,0.001899,-0.000023,0.004327,0.366050,-0.004805,0.000838,0.891906,-0.398901
3572767122.485058,0.000859,0.893673,-0.398923,0.000022,0.001901,-0.000023,0.004350,0.366418,-0.004826,0.000881,0.895575,-0.398946
3572767122.495061,0.000902,0.897343,-0.398968,0.000023,0.001903,-0.000023,0.004372,0.366786,-0.004848,0.000925,0.899246,-0.398991
3572767122.505060,0.000946,0.901016,-0.399013,0.000023,0.001905,-0.000023,0.004395,0.367153,-0.004869,0.000969,0.902922,-0.399036
3572767122.515063,0.000990,0.904694,-0.399059,0.000023,0.001907,-0.000023,0.004417,0.367520,-0.004891,0.001013,0.906601,-0.399082
3572767122.525063,0.001035,0.908374,-0.399104,0.000023,0.001909,-0.000023,0.004440,0.367887,-0.004913,0.001058,0.910283,-0.399127
3572767122.535063,0.001079,0.912059,-0.399149,0.000023,0.001911,-0.000023,0.004463,0.368253,-0.004935,0.001102,0.913970,-0.399172
3572767122.545084,0.001124,0.915747,-0.399195,0.000023,0.001913,-0.000023,0.004486,0.368618,-0.004957,0.001147,0.917660,-0.399218
3572767122.555064,0.001169,0.919439,-0.399240,0.000023,0.001915,-0.000023,0.004509,0.368984,-0.004979,0.001192,0.921354,-0.399263
3572767122.565063,0.001214,0.923134,-0.399286,0.000023,0.001917,-0.000023,0.004533,0.369348,-0.005002,0.001238,0.925051,-0.399309
3572767122.575062,0.001260,0.926833,-0.399331,0.000024,0.001919,-0.000023,0.004556,0.369713,-0.005024,0.001283,0.928752,-0.399354
3572767122.585062,0.001305,0.930536,-0.399377,0.000024,0.001921,-0.000023,0.004580,0.370077,-0.005047,0.001329,0.932457,-0.399400
3572767122.595063,0.001351,0.934243,-0.399422,0.000024,0.001923,-0.000023,0.004603,0.370440,-0.005070,0.001375,0.936166,-0.399446
3572767122.605063,0.001397,0.937953,-0.399468,0.000024,0.001925,-0.000023,0.004627,0.370803,-0.005092,0.001421,0.939878,-0.399491
3572767122.615065,0.001444,0.941666,-0.399514,0.000024,0.001927,-0.000023,0.004651,0.371166,-0.005115,0.001468,0.943593,-0.399537
3572767122.625062,0.001491,0.945384,-0.399560,0.000024,0.001929,-0.000023,0.004675,0.371528,-0.005139,0.001515,0.947313,-0.399583
3572767122.635063,0.001537,0.949105,-0.399606,0.000024,0.001931,-0.000023,0.004700,0.371890,-0.005162,0.001562,0.951036,-0.399629
3572767122.645089,0.001585,0.952829,-0.399652,0.000024,0.001933,-0.000023,0.004724,0.372251,-0.005185,0.001609,0.954762,-0.399675
3572767122.655063,0.001632,0.956558,-0.399698,0.000025,0.001935,-0.000023,0.004749,0.372612,-0.005209,0.001657,0.958492,-0.399721
3572767122.665065,0.001680,0.960289,-0.399744,0.000025,0.001937,-0.000023,0.004774,0.372973,-0.005232,0.001704,0.962226,-0.399767
3572767122.675067,0.001728,0.964025,-0.399790,0.000025,0.001939,-0.000023,0.004798,0.373333,-0.005256,0.001752,0.965964,-0.399813
3572767122.685064,0.001776,0.967764,-0.399836,0.000025,0.001941,-0.000024,0.004823,0.373693,-0.005280,0.001801,0.969705,-0.399859
3572767122.695067,0.001824,0.971507,-0.399882,0.000025,0.001943,-0.000024,0.004849,0.374052,-0.005304,0.001849,0.973449,-0.399906
3572767122.705067,0.001873,0.975253,-0.399928,0.000025,0.001945,-0.000024,0.004874,0.374411,-0.005329,0.001898,0.977198,-0.399952
3572767122.715067,0.001922,0.979003,-0.399975,0.000025,0.001947,-0.000024,0.004899,0.374769,-0.005353,0.001947,0.980949,-0.399998
3572767122.725068,0.001971,0.982756,-0.400021,0.000026,0.001948,-0.000024,0.004925,0.375127,-0.005377,0.001996,0.984705,-0.400045
3572767122.735067,0.002020,0.986514,-0.400067,0.000026,0.001950,-0.000024,0.004951,0.375485,-0.005402,0.002046,0.988464,-0.400091
3572767122.745090,0.002070,0.990274,-0.400114,0.000026,0.001952,-0.000024,0.004977,0.375842,-0.005427,0.002096,0.992227,-0.400138
3572767122.755068,0.002120,0.994038,-0.400160,0.000026,0.001954,-0.000024,0.005003,0.376199,-0.005452,0.002146,0.995993,-0.400184
3572767122.765068,0.002170,0.997806,-0.400207,0.000026,0.001956,-0.000024,0.005029,0.376555,-0.005477,0.002196,0.999763,-0.400231
3572767122.775068,0.002220,1.001578,-0.400254,0.000026,0.001958,-0.000024,0.005056,0.376911,-0.005502,0.002247,1.003536,-0.400277
3572767122.785069,0.002271,1.005353,-0.400300,0.000026,0.001960,-0.000024,0.005082,0.377267,-0.005528,0.002298,1.007313,-0.400324
3572767122.795068,0.002322,1.009131,-0.400347,0.000027,0.001962,-0.000024,0.005109,0.377622,-0.005553,0.002349,1.011093,-0.400371
3572767122.805068,0.002373,1.012913,-0.400394,0.000027,0.001964,-0.000024,0.005136,0.377976,-0.005579,0.002400,1.014877,-0.400418
3572767122.815070,0.002425,1.016699,-0.400441,0.000027,0.001966,-0.000024,0.005163,0.378331,-0.005605,0.002452,1.018665,-0.400465
3572767122.825068,0.002477,1.020488,-0.400488,0.000027,0.001968,-0.000024,0.005190,0.378684,-0.005631,0.002504,1.022456,-0.400512
3572767122.835070,0.002529,1.024281,-0.400535,0.000027,0.001970,-0.000024,0.005217,0.379038,-0.005657,0.002556,1.026251,-0.400559
3572767122.845094,0.002581,1.028078,-0.400582,0.000027,0.001971,-0.000024,0.005245,0.379391,-0.005683,0.002609,1.030049,-0.400606
3572767122.855070,0.002634,1.031877,-0.400629,0.000028,0.001973,-0.000024,0.005273,0.379743,-0.005709,0.002661,1.033851,-0.400653
3572767122.865070,0.002687,1.035681,-0.400676,0.000028,0.001975,-0.000024,0.005300,0.380095,-0.005736,0.002714,1.037656,-0.400700
3572767122.875069,0.002740,1.039488,-0.400723,0.000028,0.001977,-0.000024,0.005328,0.380447,-0.005763,0.002768,1.041465,-0.400747
3572767122.885071,0.002793,1.043298,-0.400770,0.000028,0.001979,-0.000024,0.005357,0.380798,-0.005790,0.002821,1.045277,-0.400794
3572767122.895067,0.002847,1.047112,-0.400818,0.000028,0.001981,-0.000024,0.005385,0.381149,-0.005817,0.002875,1.049093,-0.400842
3572767122.905070,0.002901,1.050930,-0.400865,0.000028,0.001983,-0.000024,0.005413,0.381499,-0.005844,0.002930,1.052913,-0.400889
3572767122.915071,0.002956,1.054751,-0.400912,0.000028,0.001985,-0.000024,0.005442,0.381849,-0.005871,0.002984,1.056736,-0.400937
3572767122.925071,0.003010,1.058575,-0.400960,0.000029,0.001987,-0.000024,0.005471,0.382199,-0.005899,0.003039,1.060562,-0.400984
3572767122.935071,0.003065,1.062403,-0.401007,0.000029,0.001989,-0.000024,0.005500,0.382548,-0.005927,0.003094,1.064392,-0.401032
3572767122.945096,0.003120,1.066235,-0.401055,0.000029,0.001990,-0.000025,0.005529,0.382897,-0.005955,0.003149,1.068225,-0.401079
3572767122.955072,0.003176,1.070070,-0.401103,0.000029,0.001992,-0.000025,0.005559,0.383245,-0.005983,0.003205,1.072062,-0.401127
3572767122.965072,0.003232,1.073909,-0.401150,0.000029,0.001994,-0.000025,0.005588,0.383593,-0.006011,0.003261,1.075903,-0.401175
3572767122.975073,0.003288,1.077751,-0.401198,0.000029,0.001996,-0.000025,0.005618,0.383940,-0.006039,0.003317,1.079747,-0.401223
3572767122.985072,0.003344,1.081596,-0.401246,0.000030,0.001998,-0.000025,0.005648,0.384287,-0.006068,0.003374,1.083594,-0.401271
3572767122.995073,0.003401,1.085445,-0.401294,0.000030,0.002000,-0.000025,0.005678,0.384634,-0.006096,0.003430,1.087445,-0.401318
3572767123.005073,0.003458,1.089298,-0.401342,0.000030,0.002002,-0.000025,0.005708,0.384980,-0.006125,0.003488,1.091299,-0.401366
3572767123.015074,0.003515,1.093154,-0.401390,0.000030,0.002003,-0.000025,0.005739,0.385325,-0.006154,0.003545,1.095157,-0.401415
3572767123.025076,0.003573,1.097013,-0.401438,0.000030,0.002005,-0.000025,0.005769,0.385671,-0.006184,0.003603,1.099018,-0.401463
3572767123.035074,0.003630,1.100876,-0.401486,0.000030,0.002007,-0.000025,0.005800,0.386015,-0.006213,0.003661,1.102883,-0.401511
3572767123.045101,0.003689,1.104742,-0.401534,0.000031,0.002009,-0.000025,0.005831,0.386360,-0.006243,0.003719,1.106751,-0.401559
3572767123.055074,0.003747,1.108612,-0.401582,0.000031,0.002011,-0.000025,0.005862,0.386704,-0.006272,0.003778,1.110623,-0.401607
3572767123.065076,0.003806,1.112485,-0.401631,0.000031,0.002013,-0.000025,0.005894,0.387047,-0.006302,0.003837,1.114498,-0.401656
3572767123.075076,0.003865,1.116362,-0.401679,0.000031,0.002015,-0.000025,0.005925,0.387390,-0.006332,0.003896,1.118376,-0.401704
3572767123.085077,0.003925,1.120242,-0.401727,0.000031,0.002016,-0.000025,0.005957,0.387733,-0.006362,0.003956,1.122258,-0.401752
3572767123.095077,0.003985,1.124126,-0.401776,0.000031,0.002018,-0.000025,0.005989,0.388075,-0.006393,0.004016,1.126144,-0.401801
3572767123.105077,0.004045,1.128013,-0.401824,0.000032,0.002020,-0.000025,0.006021,0.388417,-0.006424,0.004076,1.130033,-0.401850
3572767123.115076,0.004105,1.131903,-0.401873,0.000032,0.002022,-0.000025,0.006054,0.388759,-0.006454,0.004137,1.133925,-0.401898
3572767123.125076,0.004166,1.135797,-0.401922,0.000032,0.002024,-0.000025,0.006086,0.389100,-0.006485,0.004198,1.137821,-0.401947
3572767123.135077,0.004227,1.139694,-0.401970,0.000032,0.002026,-0.000025,0.006119,0.389440,-0.006517,0.004259,1.141720,-0.401996
3572767123.145101,0.004288,1.143595,-0.402019,0.000032,0.002027,-0.000025,0.006152,0.389780,-0.006548,0.004321,1.145622,-0.402045
3572767123.155076,0.004350,1.147499,-0.402068,0.000033,0.002029,-0.000025,0.006185,0.390120,-0.006579,0.004383,1.149528,-0.402093
3572767123.165076,0.004412,1.151407,-0.402117,0.000033,0.002031,-0.000025,0.006218,0.390459,-0.006611,0.004445,1.153438,-0.402142
3572767123.175077,0.004475,1.155317,-0.402166,0.000033,0.002033,-0.000025,0.006252,0.390798,-0.006643,0.004508,1.157350,-0.402191
3572767123.185076,0.004537,1.159232,-0.402215,0.000033,0.002035,-0.000026,0.006286,0.391137,-0.006675,0.004570,1.161266,-0.402240
3572767123.195076,0.004600,1.163149,-0.402264,0.000033,0.002036,-0.000026,0.006320,0.391475,-0.006707,0.004634,1.165186,-0.402290
3572767123.205077,0.004664,1.167071,-0.402313,0.000034,0.002038,-0.000026,0.006354,0.391812,-0.006740,0.004697,1.169109,-0.402339
3572767123.215078,0.004728,1.170995,-0.402362,0.000034,0.002040,-0.000026,0.006388,0.392149,-0.006773,0.004761,1.173035,-0.402388
3572767123.225077,0.004792,1.174923,-0.402412,0.000034,0.002042,-0.000026,0.006423,0.392486,-0.006805,0.004826,1.176965,-0.402437
3572767123.235078,0.004856,1.178854,-0.402461,0.000034,0.002044,-0.000026,0.006457,0.392822,-0.006839,0.004890,1.180898,-0.402487
3572767123.245101,0.004921,1.182789,-0.402510,0.000034,0.002045,-0.000026,0.006492,0.393158,-0.006872,0.004955,1.184834,-0.402536
3572767123.255077,0.004986,1.186727,-0.402560,0.000034,0.002047,-0.000026,0.006528,0.393493,-0.006905,0.005021,1.188774,-0.402586
3572767123.265078,0.005052,1.190668,-0.402609,0.000035,0.002049,-0.000026,0.006563,0.393828,-0.006939,0.005086,1.192717,-0.402635
3572767123.275079,0.005118,1.194613,-0.402659,0.000035,0.002051,-0.000026,0.006599,0.394163,-0.006973,0.005153,1.196664,-0.402685
3572767123.285078,0.005184,1.198561,-0.402709,0.000035,0.002053,-0.000026,0.006635,0.394497,-0.007007,0.005219,1.200614,-0.402735
3572767123.295079,0.005251,1.202512,-0.402758,0.000035,0.002054,-0.000026,0.006671,0.394831,-0.007041,0.005286,1.204567,-0.402784
3572767123.305078,0.005317,1.206467,-0.402808,0.000035,0.002056,-0.000026,0.006707,0.395164,-0.007076,0.005353,1.208523,-0.402834
3572767123.315077,0.005385,1.210425,-0.402858,0.000036,0.002058,-0.000026,0.006743,0.395497,-0.007110,0.005420,1.212483,-0.402884
3572767123.325078,0.005453,1.214387,-0.402908,0.000036,0.002060,-0.000026,0.006780,0.395829,-0.007145,0.005488,1.216446,-0.402934
3572767123.335078,0.005521,1.218352,-0.402958,0.000036,0.002061,-0.000026,0.006817,0.396161,-0.007180,0.005557,1.220413,-0.402984
3572767123.345101,0.005589,1.222320,-0.403008,0.000036,0.002063,-0.000026,0.006854,0.396493,-0.007216,0.005625,1.224383,-0.403034
3572767123.355079,0.005658,1.226291,-0.403058,0.000037,0.002065,-0.000026,0.006892,0.396824,-0.007251,0.005694,1.228356,-0.403084
3572767123.365079,0.005727,1.230266,-0.403108,0.000037,0.002067,-0.000026,0.006929,0.397155,-0.007287,0.005764,1.232333,-0.403134
3572767123.375079,0.005797,1.234244,-0.403158,0.000037,0.002068,-0.000026,0.006967,0.397485,-0.007323,0.005834,1.236312,-0.403185
3572767123.385079,0.005867,1.238225,-0.403209,0.000037,0.002070,-0.000026,0.007005,0.397815,-0.007359,0.005904,1.240296,-0.403235
3572767123.395080,0.005937,1.242210,-0.403259,0.000037,0.002072,-0.000027,0.007044,0.398144,-0.007395,0.005974,1.244282,-0.403286
3572767123.405079,0.006008,1.246198,-0.403309,0.000038,0.002074,-0.000027,0.007082,0.398473,-0.007432,0.006045,1.248272,-0.403336
3572767123.415080,0.006079,1.250189,-0.403360,0.000038,0.002075,-0.000027,0.007121,0.398801,-0.007469,0.006116,1.252265,-0.403387
3572767123.425081,0.006150,1.254184,-0.403410,0.000038,0.002077,-0.000027,0.007160,0.399130,-0.007506,0.006188,1.256261,-0.403437
3572767123.435080,0.006222,1.258182,-0.403461,0.000038,0.002079,-0.000027,0.007199,0.399457,-0.007543,0.006260,1.260261,-0.403488
3572767123.445102,0.006294,1.262183,-0.403512,0.000038,0.002081,-0.000027,0.007239,0.399784,-0.007580,0.006333,1.264264,-0.403539
3572767123.455081,0.006367,1.266188,-0.403563,0.000039,0.002082,-0.000027,0.007279,0.400111,-0.007618,0.006406,1.268270,-0.403589
3572767123.465081,0.006440,1.270195,-0.403613,0.000039,0.002084,-0.000027,0.007319,0.400438,-0.007656,0.006479,1.272280,-0.403640
3572767123.475081,0.006514,1.274206,-0.403664,0.000039,0.002086,-0.000027,0.007359,0.400764,-0.007694,0.006553,1.276292,-0.403691
3572767123.485080,0.006587,1.278221,-0.403715,0.000039,0.002088,-0.000027,0.007400,0.401089,-0.007733,0.006627,1.280308,-0.403742
3572767123.495081,0.006662,1.282238,-0.403766,0.000040,0.002089,-0.000027,0.007440,0.401414,-0.007771,0.006701,1.284328,-0.403793
3572767123.505086,0.006737,1.286259,-0.403817,0.000040,0.002091,-0.000027,0.007481,0.401739,-0.007810,0.006776,1.288350,-0.403844
3572767123.515082,0.006812,1.290283,-0.403869,0.000040,0.002093,-0.000027,0.007523,0.402063,-0.007849,0.006852,1.292376,-0.403896
3572767123.525083,0.006887,1.294311,-0.403920,0.000040,0.002095,-0.000027,0.007564,0.402387,-0.007888,0.006927,1.296405,-0.403947
3572767123.535082,0.006963,1.298341,-0.403971,0.000040,0.002096,-0.000027,0.007606,0.402710,-0.007928,0.007004,1.300437,-0.403998
3572767123.545105,0.007039,1.302375,-0.404022,0.000041,0.002098,-0.000027,0.007648,0.403033,-0.007968,0.007080,1.304473,-0.404050
3572767123.555082,0.007116,1.306412,-0.404074,0.000041,0.002100,-0.000027,0.007690,0.403356,-0.008008,0.007157,1.308512,-0.404101
3572767123.565083,0.007193,1.310452,-0.404125,0.000041,0.002101,-0.000027,0.007733,0.403678,-0.008048,0.007235,1.312554,-0.404153
3572767123.575083,0.007271,1.314496,-0.404177,0.000041,0.002103,-0.000027,0.007776,0.403999,-0.008089,0.007313,1.316599,-0.404204
3572767123.585083,0.007349,1.318543,-0.404229,0.000042,0.002105,-0.000027,0.007819,0.404320,-0.008129,0.007391,1.320647,-0.404256
3572767123.595083,0.007428,1.322593,-0.404280,0.000042,0.002106,-0.000028,0.007862,0.404641,-0.008170,0.007470,1.324699,-0.404308
3572767123.605083,0.007507,1.326646,-0.404332,0.000042,0.002108,-0.000028,0.007906,0.404961,-0.008212,0.007549,1.328754,-0.404360
3572767123.615082,0.007586,1.330702,-0.404384,0.000042,0.002110,-0.000028,0.007949,0.405281,-0.008253,0.007628,1.332812,-0.404412
3572767123.625082,0.007666,1.334762,-0.404436,0.000043,0.002112,-0.000028,0.007994,0.405601,-0.008295,0.007709,1.336873,-0.404464
3572767123.635084,0.007746,1.338825,-0.404488,0.000043,0.002113,-0.000028,0.008038,0.405920,-0.008337,0.007789,1.340938,-0.404516
3572767123.645107,0.007827,1.342891,-0.404540,0.000043,0.002115,-0.000028,0.008083,0.406238,-0.008379,0.007870,1.345006,-0.404568
3572767123.655082,0.007908,1.346960,-0.404592,0.000043,0.002117,-0.000028,0.008128,0.406557,-0.008422,0.007951,1.349077,-0.404620
3572767123.665082,0.007990,1.351032,-0.404644,0.000044,0.002118,-0.000028,0.008173,0.406874,-0.008464,0.008033,1.353151,-0.404672
3572767123.675084,0.008072,1.355108,-0.404697,0.000044,0.002120,-0.000028,0.008219,0.407192,-0.008507,0.008116,1.357228,-0.404725
3572767123.685082,0.008154,1.359187,-0.404749,0.000044,0.002122,-0.000028,0.008264,0.407509,-0.008551,0.008198,1.361308,-0.404777
3572767123.695084,0.008237,1.363269,-0.404802,0.000044,0.002123,-0.000028,0.008310,0.407825,-0.008594,0.008282,1.365392,-0.404830
3572767123.705083,0.008321,1.367354,-0.404854,0.000045,0.002125,-0.000028,0.008357,0.408141,-0.008638,0.008365,1.369479,-0.404882
3572767123.715083,0.008405,1.371442,-0.404907,0.000045,0.002127,-0.000028,0.008404,0.408457,-0.008682,0.008450,1.373569,-0.404935
3572767123.725082,0.008489,1.375534,-0.404959,0.000045,0.002128,-0.000028,0.008450,0.408772,-0.008726,0.008534,1.377662,-0.404988
3572767123.735083,0.008574,1.379628,-0.405012,0.000045,0.002130,-0.000028,0.008498,0.409086,-0.008771,0.008619,1.381758,-0.405040
3572767123.745104,0.008659,1.383726,-0.405065,0.000046,0.002132,-0.000028,0.008545,0.409401,-0.008816,0.008705,1.385858,-0.405093
3572767123.755084,0.008745,1.387827,-0.405118,0.000046,0.002133,-0.000028,0.008593,0.409715,-0.008861,0.008791,1.389960,-0.405146
3572767123.765082,0.008831,1.391931,-0.405171,0.000046,0.002135,-0.000029,0.008641,0.410028,-0.008906,0.008878,1.394066,-0.405199
3572767123.775083,0.008918,1.396039,-0.405224,0.000047,0.002137,-0.000029,0.008690,0.410341,-0.008952,0.008965,1.398175,-0.405252
3572767123.785082,0.009005,1.400149,-0.405277,0.000047,0.002138,-0.000029,0.008738,0.410653,-0.008998,0.009052,1.402287,-0.405306
3572767123.795084,0.009093,1.404263,-0.405330,0.000047,0.002140,-0.000029,0.008788,0.410966,-0.009044,0.009140,1.406402,-0.405359
3572767123.805082,0.009181,1.408379,-0.405383,0.000047,0.002141,-0.000029,0.008837,0.411277,-0.009091,0.009229,1.410521,-0.405412
3572767123.815082,0.009270,1.412499,-0.405437,0.000048,0.002143,-0.000029,0.008887,0.411588,-0.009138,0.009318,1.414642,-0.405465
3572767123.825082,0.009359,1.416622,-0.405490,0.000048,0.002145,-0.000029,0.008937,0.411899,-0.009185,0.009407,1.418767,-0.405519
3572767123.835082,0.009449,1.420748,-0.405544,0.000048,0.002146,-0.000029,0.008987,0.412210,-0.009232,0.009497,1.422894,-0.405573
3572767123.845105,0.009539,1.424877,-0.405597,0.000048,0.002148,-0.000029,0.009037,0.412520,-0.009280,0.009588,1.427025,-0.405626
3572767123.855082,0.009630,1.429009,-0.405651,0.000049,0.002150,-0.000029,0.009088,0.412829,-0.009328,0.009679,1.431159,-0.405680
3572767123.865083,0.009722,1.433145,-0.405705,0.000049,0.002151,-0.000029,0.009140,0.413138,-0.009376,0.009771,1.435296,-0.405734
3572767123.875086,0.009813,1.437283,-0.405758,0.000049,0.002153,-0.000029,0.009191,0.413447,-0.009425,0.009863,1.439436,-0.405788
3572767123.885085,0.009906,1.441425,-0.405812,0.000050,0.002154,-0.000029,0.009243,0.413755,-0.009474,0.009955,1.443579,-0.405841
3572767123.895084,0.009998,1.445570,-0.405866,0.000050,0.002156,-0.000029,0.009295,0.414063,-0.009523,0.010048,1.447726,-0.405895
3572767123.905086,0.010092,1.449717,-0.405920,0.000050,0.002158,-0.000029,0.009348,0.414370,-0.009572,0.010142,1.451875,-0.405950
3572767123.915084,0.010186,1.453868,-0.405974,0.000051,0.002159,-0.000029,0.009401,0.414677,-0.009622,0.010236,1.456027,-0.406004
3572767123.925086,0.010280,1.458022,-0.406029,0.000051,0.002161,-0.000030,0.009454,0.414983,-0.009672,0.010331,1.460183,-0.406058
3572767123.935085,0.010375,1.462179,-0.406083,0.000051,0.002163,-0.000030,0.009507,0.415290,-0.009723,0.010426,1.464342,-0.406112
3572767123.945106,0.010471,1.466339,-0.406137,0.000051,0.002164,-0.000030,0.009561,0.415595,-0.009773,0.010522,1.468503,-0.406167
3572767123.955085,0.010567,1.470502,-0.406192,0.000052,0.002166,-0.000030,0.009615,0.415900,-0.009824,0.010618,1.472668,-0.406221
3572767123.965085,0.010663,1.474668,-0.406246,0.000052,0.002167,-0.000030,0.009670,0.416205,-0.009876,0.010715,1.476836,-0.406276
3572767123.975085,0.010760,1.478838,-0.406301,0.000052,0.002169,-0.000030,0.009725,0.416509,-0.009927,0.010813,1.481007,-0.406331
3572767123.985085,0.010858,1.483010,-0.406355,0.000053,0.002170,-0.000030,0.009780,0.416813,-0.009979,0.010911,1.485181,-0.406385
3572767123.995087,0.010956,1.487185,-0.406410,0.000053,0.002172,-0.000030,0.009836,0.417117,-0.010031,0.011009,1.489358,-0.406440
3572767124.005086,0.011055,1.491364,-0.406465,0.000053,0.002174,-0.000030,0.009892,0.417420,-0.010084,0.011108,1.493538,-0.406495
